client_id,target,col2,col5,col25,col29,col33,col37,col47,col65,col101,col121,col177,col197,col217,col229,col245,col261,col277,col317,col397,col437,col473,col493,col617,col633,col673,col693,col713,col733,col801,col809,col817,col825,col845,col865,col885,col905,col945,col965,col985,col1005,col1025,col1077,col1097,col1117,col1149,col1165,col1181,col1189,col1193,col1201,col1221,col1253,col1281,col1301,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1381,col1421,col1441,col1453,col1455,col1487,col1495,col1503,col1511,col1661,col1675,col1682,col1705,col1729,col1753,col1778,col1801,col1823,col1847,col1863,col1895,col1903,col1905,col1910,col1919,col1959,col1999,col2047,col2071,col2143,col2199,col2271,col2295,col2343,col2543,col2567,col2591,col2663
4073,0,,,,,,,,,,,,,,,0.9230769230769232,0.2307692307692307,2.0,47.85,11580370.0,510.0,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6269838.62,12.0,134789.0,2.0,5397500.0,360.0,7016750.0,0.2562613816564786
683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8488562.16,4.0,148136.0,2.0,7218000.0,360.0,8664000.0,0.2560610222605129
284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,5.0,4.0,,5.0,,,,,17.0,401456.0,3.0,78.6,2.2,29040315.6,17.0,401456.0,3.0,26389000.0,360.0,23040315.6,0.2580071201006573
690,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,10.0,167199.0,,34.68,1.62,6981356.64,10.0,167199.0,34.68,6000000.0,360.0,6000000.0,0.2572174233749946
1489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6731729.41,27.0,139084.0,2.0,5680000.0,300.0,5680000.0,0.2562613816564786
1871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6952792.4,8.0,193117.0,34.68,8800000.0,242.0,10000000.0,0.2567183659523679
6402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9995649.69,22.0,229123.0,2.0,8004000.0,278.0,10405000.0,0.2570165748042274
7179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,281919.0,,26.47,3.0,7540776.54,5.0,281919.0,26.47,,,,0.2572174233749946
298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4465327.12,6.0,194023.0,21.98,2420000.0,60.0,2500000.0,0.2562613816564786
4877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5328795.94,20.0,1052986.0,2.0,,,,0.2562613816564786
5237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6275488.5,15.0,235766.0,25.0,5200000.0,362.0,6760000.0,0.2562613816564786
6627,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5413955.2,15.0,164370.0,31.94,,,,0.2562613816564786
3860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6805503.1,19.0,199009.0,36.95,4750000.0,302.0,6175000.0,0.2562613816564786
2543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8025380.54,27.0,205281.0,37.85,6425381.0,192.0,8352995.0,0.2560610222605129
4527,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13397604.43,11.0,163280.0,3.0,10480000.0,360.0,10480000.0,0.26300458229589
6301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8501951.58,16.0,223068.0,2.0,,,,0.2562613816564786
7182,0,,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,0.1428571428571428,8876694.0,253475.0,81009.0,35.02,27.0,145399.0,1719705600.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8209766.28,9.0,235415.0,34.5,3900000.0,180.0,3900000.0,0.2674145251157446
1132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4398593.97,6.0,186559.0,23.14,3000000.0,180.0,3000000.0,0.2562613816564786
2221,0,,,,,,,,,,,,,,,,,,,,,56.1794,49.1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,2.0,2.0,255399.0,3.0,76.89,2.33,8835425.11,26.0,255399.0,34.6,,,,0.2572174233749946
1884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9863882.74,19.0,162746.0,2.0,10989000.0,228.0,10989000.0,0.2593503605879155
2862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4497131.57,2.0,168702.0,2.0,9152000.0,300.0,9152000.0,0.2560610222605129
7185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,,,,11.0,193603.0,3.0,67.12,3.0,12922823.68,11.0,193603.0,3.0,,,,0.2572174233749946
3373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,2.0,20.0,218207.0,,21.55,1.41,4692360.85,20.0,218207.0,21.55,5265000.0,242.0,4192000.0,0.2572174233749946
6904,0,,,,,,,,,,,,,,,,,,,,,55.7483,38.9073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,88092.0,,3.17,3.0,8764099.03,5.0,221012.0,35.65,7037600.0,362.0,9148880.0,0.2560610222605129
1141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5967719.64,22.0,171333.0,33.3,4784000.0,240.0,5000000.0,0.2562613816564786
729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5672831.98,7.0,172089.0,35.05,,,,0.2562613816564786
4319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4526739.82,6.0,164588.0,26.01,2427000.0,120.0,3155100.0,0.2562613816564786
7188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,,,,8.0,166378.0,,41.11,1.83,20000.0,8.0,166378.0,41.11,5904000.0,360.0,5785000.0,0.2585078115133585
4888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14946189.5,14.0,400825.0,36.7,5779657.0,242.0,7513000.0,0.2569190620677391
4888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14946189.5,14.0,400825.0,36.7,5779657.0,242.0,7513000.0,0.2569190620677391
1155,0,,,,,,,,,,,,,,,0.7857142857142857,0.7857142857142857,0.7857142857142857,37.0,7391230.0,246.0,59.7707,30.8102,0.2,6667046.0,173621.0,21465.0,38.4,0.8,113839.0,1688083200.0,23.0,,,,20.0,6973108.0,1045966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,6.0,3.0,,6.0,,,,2.0,8.0,162479.0,,38.4,1.43,7390035.93,8.0,162479.0,38.4,8042997.0,360.0,8042997.0,0.2570165748042274
5706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9142338.66,6.0,174285.0,2.0,3140000.0,120.0,3140000.0,0.2562613816564786
2872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10895599.74,14.0,176273.0,2.0,7607000.0,240.0,7607000.0,0.2530169467321295
2872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,50.0,60.0,8.0,25.0,9000000.0,11000000.0,,,,,,,,,,,,,3.0,10895599.74,14.0,176273.0,2.0,7607000.0,240.0,7607000.0,0.2530169467321295
1158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6477502.46,4.0,161295.0,42.82,,,,0.2562613816564786
1160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4796826.4,17.0,193467.0,21.83,5050323.0,242.0,50503332.0,0.2575564927557706
5842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,2.0,252820.0,2.0,22.2,2.0,5070537.32,16.0,180791.0,2.0,5062239.0,360.0,4505000.0,0.264412019194251
2244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4585150.5,7.0,177741.0,23.14,6300000.0,240.0,6300000.0,0.2569190620677391
2248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8776255.33,17.0,228698.0,38.84,9720000.0,362.0,9720000.0,0.2712103838076215
4725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7403440.5,8.0,161295.0,45.86,,,,0.2562613816564786
2878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11350947.04,9.0,245339.0,2.0,8440000.0,240.0,8750000.0,0.2560610222605129
2568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4320812.44,19.0,176359.0,25.83,,,,0.2562613816564786
3883,0,,,,,,,,,,,,,,,0.7692307692307693,0.3076923076923077,2.0,41.8,8062776.0,218.0,55.7483,37.6171,,12962345.0,194338.0,38473.0,66.7,3.0,70066.0,1735603200.0,31.0,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,6.0,6.0,,6.0,,,,6.0,4.0,188730.0,2.0,58.46,2.34,11090432.03,4.0,188730.0,2.0,,,,0.2618501048698823
2887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5527615.31,9.0,164030.0,32.93,3000000.0,240.0,3000000.0,0.2562613816564786
6821,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4673388.23,20.0,193994.0,21.83,5439000.0,362.0,5439000.0,0.2562613816564786
3884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22996827.28,20.0,347170.0,2.0,,,,0.3218980310661298
6314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4439016.75,23.0,187188.0,25.0,,,,0.2562613816564786
6101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5879854.25,7.0,160574.0,36.68,2489854.0,72.0,2489854.0,0.2562613816564786
1920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,20.0,189331.0,2.0,8370352.0,362.0,10881457.0,0.2560610222605129
4738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4354279.51,12.0,134451.0,32.46,,,,0.2562613816564786
2900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12273769.09,25.0,177948.0,3.0,,,,0.2562613816564786
776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7137692.51,6.0,178953.0,2.0,4100000.0,242.0,5330000.0,0.2562613816564786
5724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14630553.76,7.0,295052.0,2.0,10200000.0,240.0,10200000.0,0.2567183659523679
2266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4731209.87,2.0,165122.0,25.41,4310000.0,360.0,4161642.0,0.2562613816564786
1927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9286077.82,15.0,217472.0,40.39,7486000.0,180.0,8000000.0,0.2560610222605129
7196,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,5.0,5.0,,5.0,,,,5.0,2.0,273314.0,2.0,43.4,3.0,11150199.41,2.0,273314.0,2.0,9760000.0,240.0,8710199.41,0.2975721594781247
3895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9386402.66,2.0,163786.0,2.0,7986903.0,312.0,10382973.9,0.2560610222605129
375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2776694.16,21.0,82753.0,35.32,,,,0.2562613816564786
376,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5567735.35,2.0,156648.0,33.32,5782000.0,242.0,5782000.0,0.2562613816564786
787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9135806.66,30.0,175793.0,2.0,6720568.0,240.0,6720568.0,0.2712742946108104
6320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,4.0,4.0,,4.0,,,,,8.0,412894.0,,25.91,3.0,11810332.31,8.0,412894.0,25.91,10048700.0,360.0,12000000.0,0.2570165748042274
1947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,7515988.03,9.0,167332.0,2.0,,,,0.2572174233749946
795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4381932.98,9.0,164777.0,28.03,,,,0.2562613816564786
1210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4490835.1,18.0,201238.0,21.55,1650000.0,180.0,1120835.1,0.2562613816564786
4916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6640525.54,8.0,130867.72,2.0,4660000.0,240.0,4660000.0,0.2562613816564786
6922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6914577.38,6.0,189117.0,37.5,3400000.0,120.0,3400000.0,0.2562613816564786
7199,0,,,,,,,,,,,,,,,,,,,,,59.8982,29.1098,0.1111111111111111,6129713.0,177083.0,50367.0,37.15,0.8888888888888888,119515.0,1696032000.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6545313.32,7.0,171488.0,33.65,5245130.0,252.0,6818669.0,0.2567636136834121
4746,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20567103.18,7.0,390575.0,2.0,,,,0.2572174233749946
4746,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20567103.18,7.0,390575.0,2.0,,,,0.2572174233749946
3907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4919796.83,17.0,217092.0,21.53,3929796.0,360.0,3919.0,0.2569190620677391
806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5896653.78,18.0,159925.0,38.85,,,,0.2711248241517114
5569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7007870.92,11.0,186054.0,38.1,,,,0.2562613816564786
399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4473911.79,10.0,149700.0,30.09,3000000.0,240.0,3000000.0,0.2562613816564786
809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7730854.06,19.0,197604.0,37.83,6400000.0,360.0,6400000.0,0.2560610222605129
810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4774614.14,6.0,145429.0,32.9,2384000.0,84.0,2384000.0,0.260937679185392
810,0,,,,,,,,,,,,,,,0.3333333333333333,,,28.39,6093801.0,47.0,59.8983,30.2618,,6524958.0,198327.0,21028.0,32.9,5.0,117994.0,1696032000.0,11.0,,,,,,,,,,,,,,,,,,,,,,,4.0,13.96,13.960000038146973,13.96,13.960000038146973,32.9,32.900001525878906,32.9,6508574.0,197829.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4774614.14,6.0,145429.0,32.9,2384000.0,84.0,2384000.0,0.260937679185392
2612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6934247.73,6.0,188293.0,35.47,4294247.0,242.0,,0.2562613816564786
3912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6144247.6,19.0,191754.0,33.3,4953300.0,240.0,4955000.0,0.2562613816564786
4573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7848700.02,7.0,225980.0,2.0,,,,0.2562613816564786
1226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2750942.43,8.0,78100.0,39.75,,,,0.2660538358310474
1960,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6153829.4,2.0,150610.0,38.96,5860000.0,168.0,5860000.0,0.2565996261339365
4145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14252174.31,3.0,223370.0,2.0,12000000.0,300.0,12000000.0,0.2658194236605251
412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4574207.73,6.0,165150.0,25.61,3321000.0,240.0,3321000.0,0.2608045291218624
4576,0,,,,,,,,0.027027027027027,,,,0.8,,,0.375,0.875,2.0,49.58,9672073.0,1470.0,59.8983,30.2618,0.4285714285714285,11996938.0,230443.0,38110.0,66.81,3.0,113080.0,1696032000.0,11.0,676000.0,67600.0,120.0,10.0,,,,909854.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,2.0,,4.0,,,,4.0,2.0,204120.0,2.0,56.11,2.19,8154805.07,8.0,204120.0,2.0,6931000.0,360.0,6900000.0,0.2590887795399688
3691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4159391.6,10.0,169611.0,26.0,,,,0.2562613816564786
1236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4440510.27,10.0,148005.0,30.07,2250000.0,120.0,2420000.0,0.2562613816564786
5574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10000.0,21.0,125036.0,2.0,6160000.0,240.0,6500000.0,0.2634273125779271
3923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4510880.63,6.0,147611.0,32.72,,,,0.2562613816564786
5575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16690107.38,6.0,508621.0,35.4,,,,0.2562613816564786
